markers/latitude,markers/longitude,markers/mcnt,markers/nb,markers/type,markers/tema,markers/kung,markers/irm1
33.4583886,126.4854545,,N,msg,,korea/msg/tbrc,브릭캠퍼스
33.5151342,126.5284001,,N,msg,,korea/msg/tsjc,산지천 갤러리
33.3374277,126.2669241,,N,msg,,korea/msg/tsdm,서담 미술관
33.2684167,126.5901101,,N,msg,,korea/msg/tshg,석화갤러리
33.4810953,126.5419008,,N,msg,,korea/msg/tsam,성안미술관
33.5134953,126.5284785,,N,msg,,korea/msg/tarrdm1,아라리오뮤지엄 동문모텔
33.5149484,126.5294311,,N,msg,,korea/msg/tarrdm2,아라리오뮤지엄 동문모텔2
33.5174216,126.523442,,N,msg,,korea/msg/tarrts,아라리오뮤지엄 탑동시네마
33.24583,126.5649486,,N,msg,,korea/msg/tijs,이중섭미술관
33.2969881,126.3906638,,N,msg,,korea/msg/tdsm,두손미술관
37.58962,127.0561131,,N,mjgm,,korea/mjgm/maghdpj,경희대 파전골목
37.544613,126.9530247,,N,mjgm,,korea/mjgm/magddjb,공덕동 족발골목
37.570498,127.0006741,,N,mjgm,,korea/mjgm/magjsjj,광장시장 전골목
37.5729951,126.9882791,,N,mjgm,,korea/mjgm/manudagj,낙원동 아귀찜골목
37.5599012,126.9769837,,N,mjgm,,korea/mjgm/mandmgc,남대문 갈치골목
37.5581939,126.9771184,,N,mjgm,,korea/mjgm/mandmkgs,남대문 칼국수골목
37.5703094,127.0064585,,N,mjgm,,korea/mjgm/massgi,동대문 생선구이골목
37.5418041,126.940806,,N,mjgm,,korea/mjgm/mampjmr,마포 주물럭ㆍ돼지갈비거리
37.5347168,126.9742383,,N,mjgm,,korea/mjgm/masgjdgt,삼각지 대구탕골목
37.5629587,127.0146648,,N,mjgm,,korea/mjgm/masdddbi,신당동떡볶이골목
37.4831344,126.928761,,N,mjgm,,korea/mjgm/masrdsd,신림동 순대타운
37.5644181,126.9998317,,N,mjgm,,korea/mjgm/maojdhh,오장동함흥냉면거리
37.5773303,127.031243,,N,mjgm,,korea/mjgm/mayddjgm,용두동 주꾸미골목
37.5654875,126.9898383,,N,mjgm,,korea/mjgm/maejrrbi,을지로골뱅이골목
37.5873062,126.916665,,N,mjgm,,korea/mjgm/maeadgjg,응암동 감자국거리
37.5349582,126.9937145,,N,mjgm,,korea/mjgm/maitusg,이태원 세계음식거리
37.5606422,127.0059707,,N,mjgm,,korea/mjgm/majcdjb,장충동족발골목
37.5703256,127.0050313,,N,mjgm,,korea/mjgm/majfdhmr,종로5가 닭한마리골목
37.5090185,126.9610139,,N,mjgm,,korea/mjgm/mahsddj,흑석동 돼지갈비골목
37.6407308,126.3907668,,N,mjgm,,korea/mjgm/mbghdss,강화도 선수포구밴댕이마을
37.7230768,126.512773,,N,mjgm,,korea/mjgm/mbdrmju,더리미 장어구이마을
37.4753954,126.6286162,,N,mjgm,,korea/mjgm/mbeicsc,동인천 삼치거리
37.4942488,126.7288685,,N,mjgm,,korea/mjgm/mbbpdhmt,부평동 해물탕거리
37.4436184,126.7668597,,N,mjgm,,korea/mjgm/mbyrgcu,연락골 추어마을
37.4562346,126.6029165,,N,mjgm,,korea/mjgm/mbyabdbdi,연안부두 밴댕이회무침거리
37.4559729,126.6491627,,N,mjgm,,korea/mjgm/mbyhdmtb,용현동 물텀벙이거리
37.4776765,126.6305416,,N,mjgm,,korea/mjgm/mbhpdnm,화평동 냉면거리
37.2698437,127.1065364,,N,mjgm,,korea/mjgm/mcghmgc,기흥 맛깔촌
37.7317541,126.5266135,,N,mjgm,,korea/mjgm/mcgpphnr,김포평화누리길 장어마을
37.5147775,126.8136996,,N,mjgm,,korea/mjgm/mcgcumgr,까치울 먹거리촌
37.2636224,127.0347778,,N,mjgm,,korea/mjgm/mcnhsgres,나혜석거리 음식문화촌
37.4952522,127.3002384,,N,mjgm,,korea/mjgm/mcnjmbu,남종면 분원마을 붕어찜거리
37.4619464,127.1560085,,N,mjgm,,korea/mjgm/mcnhssdjc,남한산성 닭죽촌
37.4671073,127.2065248,,N,mjgm,,korea/mjgm/mcnhsshs,남한산성 한식거리
37.2834857,126.5691777,,N,mjgm,,korea/mjgm/mcebdbamr,대부도 방아머리 음식문화촌
37.2945883,126.8421809,,N,mjgm,,korea/mjgm/mceigjt,댕이골 전통음식거리
37.3062366,127.4035274,,N,mjgm,,korea/mjgm/mcdycsb,도예촌 쌀밥거리
37.5998495,127.1396405,,N,mjgm,,korea/mjgm/mceergc,돌다리 곱창골목
37.908987,127.0530947,,N,mjgm,,korea/mjgm/mcddcsyes,동두천 생연음식문화거리
37.7913074,126.6844924,,N,mjgm,,korea/mjgm/mcmgees,맛고을 음식문화거리
37.3971082,126.9209063,,N,mjgm,,korea/mjgm/mcmmsdgc,명물순대곱창골목
37.9272767,127.17862,,N,mjgm,,korea/mjgm/mcsborc,신북오리촌
37.3318149,126.7894842,,N,mjgm,,korea/mjgm/mcasdmhes,안산 다문화음식거리
37.4184273,126.9203995,,N,mjgm,,korea/mjgm/mcyyysgu,안양예술공원 음식문화 특화거리
37.7771171,126.9450788,,N,mjgm,,korea/mjgm/mcyjghu,양주골 한우마을
37.3824928,127.1520867,,N,mjgm,,korea/mjgm/mcydpdpk,율동 푸드파크
37.744189,127.0497267,,N,mjgm,,korea/mjgm/mcejbbd,의정부 부대찌개거리
37.8879156,126.7963479,,N,mjgm,,korea/mjgm/mcijghb,임진강 황복마을
37.4033542,127.5487638,,N,mjgm,,korea/mjgm/mccsrmgs,천서리 막국수거리
37.3840738,126.9618075,,N,mjgm,,korea/mjgm/mcpcmgr,평촌 먹거리촌
38.0241245,127.3688252,,N,mjgm,,korea/mjgm/mcpcidgb,포천 이동갈비촌
37.6133606,126.8151079,,N,mjgm,,korea/mjgm/mchjdju,행주동 장어마을
36.415073,127.382311,,N,mjgm,,korea/mjgm/mdgjdtr,구즉 도토리묵거리
36.312944,127.4221013,,N,mjgm,,korea/mjgm/mdbmsht,보문산 향토음식점거리
36.5482025,126.7751858,,N,mjgm,,korea/mjgm/megshu,광시 한우마을거리
36.2854791,126.9095839,,N,mjgm,,korea/mjgm/megdres,굿뜨래 음식특화거리
36.6223334,126.3540507,,N,mjgm,,korea/mjgm/medargb,당암리 굴밥거리
36.7585021,127.2965089,,N,mjgm,,korea/mjgm/mebcsdgr,병천 순대거리
36.1630763,127.3981708,,N,mjgm,,korea/mjgm/mebshuth,복수한우특화거리
36.4334345,127.212906,,N,mjgm,,korea/mjgm/mecbjugi,청벽 장어구이촌
36.1926217,127.465087,,N,mjgm,,korea/mjgm/mecbcut,추부 추어탕마을
36.7518405,126.2987552,,N,mjgm,,korea/mjgm/metasssj,태안 상설시장
36.8060409,126.7730914,,N,mjgm,,korea/mjgm/mehdsjhu,합덕시장 한우특화거리
36.9843803,128.3710495,,N,mjgm,,korea/mjgm/mgnhgsgr,남한강 쏘가리매운탕 특화거리
36.3462343,127.7893331,,N,mjgm,,korea/mjgm/mgdrbbss,도리뱅뱅 생선국수 음식거리
36.6318681,127.6537577,,N,mjgm,,korea/mjgm/mgmucjogi,미원 청정 올갱이해장국거리
36.5311126,127.8219313,,N,mjgm,,korea/mjgm/mgsrssc,속리산 산채비빔밥거리
37.0899423,127.8002119,,N,mjgm,,korea/mjgm/mgaschu,앙성 참한우거리
37.1456912,128.2120201,,N,mjgm,,korea/mjgm/mgjchbmj,제천 한방 맛집거리
36.9968969,128.1665645,,N,mjgm,,korea/mjgm/mgcphbbh,청풍호 비빔회타운
36.8115929,127.5096819,,N,mjgm,,korea/mjgm/mgcpbumg,초평 붕어마을
35.1672376,129.1173437,,N,mjgm,,korea/mjgm/mjgadgc,광안동 곱창거리
35.1491569,129.1147322,,N,mjgm,,korea/mjgm/mjgarbgg,광안리 불고기거리
35.1530336,129.1245667,,N,mjgm,,korea/mjgm/mjmrdhj,민락동 횟집거리
35.0995004,129.0270729,,N,mjgm,,korea/mjgm/mjbpdjb,부평동 족발거리
35.2523182,129.0523113,,N,mjgm,,korea/mjgm/mjssmemgr,산성마을 먹거리촌
35.1557078,129.058431,,N,mjgm,,korea/mjgm/mjsmhtes,서면 향토음식 특화거리
35.2220154,129.0860538,,N,mjgm,,korea/mjgm/mjocjgju,온천장 곰장어골목
35.1607028,129.1921687,,N,mjgm,,korea/mjgm/mjcsphj,청사포 횟집촌
35.4819355,129.417578,,N,mjgm,,korea/mjgm/mkgbuhgr,꽃바위 회거리
35.552264,129.273519,,N,mjgm,,korea/mjgm/mkshgc,삼호 곱창거리
35.5277417,129.3196213,,N,mjgm,,korea/mjgm/mksahusgg,수암 한우 생고기거리
35.5650819,129.1221443,,N,mjgm,,korea/mjgm/mkuybgg,언양불고기거리
35.5038234,129.3777353,,N,mjgm,,korea/mjgm/mkjspgr,장생포 고래고기거리
35.6205877,129.4474273,,N,mjgm,,korea/mjgm/mkjjpjss,정자 판지수산물구이단지
35.7100857,128.0146493,,N,mjgm,,korea/mjgm/mlgcgjsu,거창 가조 식육 특화거리
35.6869808,127.913696,,N,mjgm,,korea/mjgm/mlgcjrsj,거창 재래시장 순대거리
35.6841898,127.9151568,,N,mjgm,,korea/mjgm/mlgccut,거창 추어탕거리
34.9400153,127.8742354,,N,mjgm,,korea/mjgm/mlnhdghj,남해대교 횟집촌
35.2062577,128.5776813,,N,mjgm,,korea/mjgm/mlmsagj,마산 아구찜거리
35.199957,128.5757455,,N,mjgm,,korea/mjgm/mlmsjugi,마산 장어구이거리
35.2028799,128.579949,,N,mjgm,,korea/mjgm/mlmsusj,마산어시장 횟집거리
34.8316701,128.0002068,,N,mjgm,,korea/mjgm/mlmcsbgr,멸치쌈밥거리
35.2230386,128.9284375,,N,mjgm,,korea/mjgm/mlbadju,불암동 장어마을
34.9367953,128.086681,,N,mjgm,,korea/mjgm/mlscpsb,삼천포 실비집거리
34.9264344,128.0765473,,N,mjgm,,korea/mjgm/mlscppp,삼천포팔포매립지 횟집거리
35.4922411,127.8364354,,N,mjgm,,korea/mjgm/mlscmmss,생초 민물생선요리 전문거리
35.0584092,127.7667037,,N,mjgm,,korea/mjgm/mlsjgjc,섬진강 재첩특화마을
35.1874825,128.561004,,N,mjgm,,korea/mjgm/mlsmsts,신마산 통술거리
35.2048135,128.5791953,,N,mjgm,,korea/mjgm/mloddbj,오동동 복집거리
35.5079923,128.5500563,,N,mjgm,,korea/mjgm/mlocsibs,옥천 송이백숙거리
34.9174235,128.0315472,,N,mjgm,,korea/mjgm/mlcsscp,창선ㆍ삼천포대교 회타운
34.8436531,128.4233797,,N,mjgm,,korea/mjgm/mlcmgb,충무김밥거리
35.4878282,129.0643053,,N,mjgm,,korea/mjgm/mltdssc,통도사 산채전문거리
34.773598,128.6396641,,N,mjgm,,korea/mjgm/mlhdhjjmd,학동 흑진주 몽돌해변 횟집거리
35.2417852,128.4226532,,N,mjgm,,korea/mjgm/mlhahu,함안 한우국밥촌
35.4129727,128.1241167,,N,mjgm,,korea/mjgm/mlhchu,합천 한우거리
35.792772,128.0856627,,N,mjgm,,korea/mjgm/mlhissc,해인사 산채한정식거리
35.8671052,128.4456381,,N,mjgm,,korea/mjgm/mmdsbgrmg,다사 부곡리 메기매운탕먹거리촌
35.8712247,128.6050606,,N,mjgm,,korea/mjgm/mmdidjgb,동인동 찜갈비골목
35.8365613,128.5744481,,N,mjgm,,korea/mjgm/mmajrgc,안지랑 곱창골목
35.8624655,128.5434801,,N,mjgm,,korea/mjgm/mmjrdgc,중리동 곱창골목
35.8827946,128.6198964,,N,mjgm,,korea/mjgm/mmphsjd,평화시장 닭요리 전문골목
35.9821869,129.5559607,,N,mjgm,,korea/mjgm/mngrpgmr,구룡포 과메기 물회거리
36.3602788,128.2994802,,N,mjgm,,korea/mjgm/mnndhuc,낙동 한우촌거리
36.9128302,128.8250489,,N,mjgm,,korea/mjgm/mnddystts,다덕약수탕 토속음식단지
36.8832156,128.8161939,,N,mjgm,,korea/mjgm/mnbsdjsb,봉성 돼지숯불 토속음식단지
36.5654614,128.7279502,,N,mjgm,,korea/mjgm/mnadjdgm,안동찜닭골목
36.826694,128.6239928,,N,mjgm,,korea/mjgm/mnyjhusb,영주한우 숯불거리
35.9641982,128.9388086,,N,mjgm,,korea/mjgm/mnycgtgm,영천 곰탕골목
36.6074237,128.2739512,,N,mjgm,,korea/mjgm/mnygsdgr,용궁순대거리
36.2999574,128.5774348,,N,mjgm,,korea/mjgm/mnesmns,의성마늘소 먹거리타운
35.6408908,128.7462148,,N,mjgm,,korea/mjgm/mncdcut,청도 추어탕거리
36.4383182,129.0839087,,N,mjgm,,korea/mjgm/mncsdgys,청송달기약수 닭요리거리
36.064623,129.38715,,N,mjgm,,korea/mjgm/mnphsmrh,포항 설머리 회마을
35.9361706,128.9373076,,N,mjgm,,korea/mjgm/mnhusbdj,한우숯불단지거리
35.0991771,126.7738952,,N,mjgm,,korea/mjgm/modgdggj,동곡동 꽃게장 백반거리
35.1499972,126.9435679,,N,mjgm,,korea/mjgm/momdsbrb,무등산 보리밥거리
35.1397022,126.794642,,N,mjgm,,korea/mjgm/mosjdgb,송정떡갈비거리
34.9705003,127.5810461,,N,mjgm,,korea/mjgm/mpgybgg,광양불고기 특화거리
35.0315827,126.7169335,,N,mjgm,,korea/mjgm/mpnjgtgr,나주 곰탕거리
35.0037545,126.6761251,,N,mjgm,,korea/mjgm/mpnjjues,나주 장어음식거리
35.3241481,126.9844168,,N,mjgm,,korea/mjgm/mpdygsgr,담양 국수거리
35.3258448,126.9863196,,N,mjgm,,korea/mjgm/mpdyjspd,담양 죽순푸드빌리지
34.7250735,126.5703423,,N,mjgm,,korea/mjgm/mpdcnjgr,독천 낙지거리
34.4490434,126.8214501,,N,mjgm,,korea/mjgm/mpmrhtu,마량 회타운
34.7861655,126.3840567,,N,mjgm,,korea/mjgm/mpmpmue,목포 민어 거리
34.9883598,126.4776461,,N,mjgm,,korea/mjgm/mpmanjgm,무안 낙지골목
34.8479666,127.3444204,,N,mjgm,,korea/mjgm/mpbggmjs,벌교 꼬막정식거리
34.7341929,127.7203334,,N,mjgm,,korea/mjgm/mpbsgjgr,봉산 게장거리
34.9587906,127.4852044,,N,mjgm,,korea/mjgm/mpscujgb,순천 웃장국밥골목
35.3621262,126.4367874,,N,mjgm,,korea/mjgm/mpyggbgr,영광굴비거리
34.9987818,126.7106339,,N,mjgm,,korea/mjgm/mpysphu,영산포 홍어거리
34.3255855,126.7493367,,N,mjgm,,korea/mjgm/mpwdesth,완도 음식특화거리
34.7396454,127.7344975,,N,mjgm,,korea/mjgm/mpjsyes,좌수영 음식문화거리
35.3157186,127.4568215,,N,mjgm,,korea/mjgm/mpjrsoc,지리산 온천먹거리타운
34.637408,126.7703141,,N,mjgm,,korea/mjgm/mpcjghjs,청자골 한정식 맛길
35.0641121,126.5235294,,N,mjgm,,korea/mjgm/mphpcjhu,함평 천지한우 비빔밥거리
34.4963603,126.6171634,,N,mjgm,,korea/mjgm/mphneb,해남 웰빙음식촌
34.5407213,126.6127028,,N,mjgm,,korea/mjgm/mphntjd,해남 토종닭요리촌
35.2432807,127.4883896,,N,mjgm,,korea/mjgm/mphuses,화엄사 음식특화거리
35.4086251,127.0689019,,N,mjgm,,korea/mjgm/mqgcmgr,강천먹거리
35.4464091,126.4361545,,N,mjgm,,korea/mjgm/mqgspjgm,구시포 주꾸미거리
35.4011734,127.3774417,,N,mjgm,,korea/mjgm/mqnucutgr,남원추어탕거리
35.758157,127.3957982,,N,mjgm,,korea/mjgm/mqmisnb,마이산 남부 등갈비거리
35.7181302,127.0417264,,N,mjgm,,korea/mjgm/mqmasmsm,모악산 마실먹거리
35.6216972,127.0407549,,N,mjgm,,korea/mjgm/mqsohume,산외 한우마을
35.6907993,126.5625559,,N,mjgm,,korea/mjgm/mqsmgbjr,새만금 바지락죽마을
35.5043862,126.5908005,,N,mjgm,,korea/mjgm/mqsuspcju,선운산 풍천장어거리
35.5926904,127.1031572,,N,mjgm,,korea/mjgm/mquamut,운암 매운탕거리
35.7974218,127.1228254,,N,mjgm,,korea/mjgm/mqjjscdmgr,전주 삼천동 막걸리골목
35.8263206,127.1141858,,N,mjgm,,korea/mjgm/mqjjssmgr,전주 서신막걸리타운
35.7157298,126.995953,,N,mjgm,,korea/mjgm/mqjpshuc,지평선한우촌
35.1905351,128.084127,,N,mjgm,,korea/mjgm/mljjju,진주 장어거리
38.367383,128.5099855,,N,mjgm,,korea/mjgm/msgjhhuh,가진항 활어회센터
37.1304589,128.5361414,,N,mjgm,,korea/mjgm/msgsgcgs,고씨굴 칡국수촌
38.1185052,128.6322536,,N,mjgm,,korea/mjgm/msnshbh,낙산해변 회센터거리
38.0849872,127.7473455,,N,mjgm,,korea/mjgm/msdirht,대이리 향토음식촌
38.2036629,128.5920375,,N,mjgm,,korea/mjgm/msscssgi,속초 생선구이거리
38.2043333,128.5889012,,N,mjgm,,korea/mjgm/msscsdg,속초 순대국거리
38.2060157,128.5277777,,N,mjgm,,korea/mjgm/msschsp,속초 학사평순두부마을
38.2044474,128.5901568,,N,mjgm,,korea/mjgm/msscdgj,속초만석닭강정
37.9297628,127.7854885,,N,mjgm,,korea/mjgm/mssbesyd,신북읍 소양댐 막국수거리
37.4116907,128.1556587,,N,mjgm,,korea/mjgm/msahjbme,안흥찐빵마을
37.6596139,127.8310643,,N,mjgm,,korea/mjgm/msyyjmhr,양지말 화로숯불구이촌
37.1832889,128.4667166,,N,mjgm,,korea/mjgm/msyuacsj,영월 아침시장골목
37.2707564,128.2674097,,N,mjgm,,korea/mjgm/msyuhuc,영월 한우촌
37.6788121,128.5968342,,N,mjgm,,korea/mjgm/msodssc,오대산 산채백반거리
38.0772337,128.4480264,,N,mjgm,,korea/mjgm/msosyssc,오색약수 산채음식점거리
37.3507407,127.9487063,,N,mjgm,,korea/mjgm/msujhugm,원주 한우골목
38.2245274,128.3667609,,N,mjgm,,korea/mjgm/msijydr,인제 용대리 황태마을
37.3807691,128.66421,,N,mjgm,,korea/mjgm/msjs5ij,정선 5일장 먹자골목
37.3516788,127.9497517,,N,mjgm,,korea/mjgm/msjasjmd,중앙시장 만두 칼국수골목
37.7915527,128.9162412,,N,mjgm,,korea/mjgm/mscdsdbc,초당순두부촌
37.8794619,127.7277243,,N,mjgm,,korea/mjgm/msccmddgr,춘천 명동 닭갈비거리
37.1587664,128.9825279,,N,mjgm,,korea/mjgm/mstbhugr,태백한우거리
37.4595897,128.0641256,,N,mjgm,,korea/mjgm/mshshume,횡성한우마을
37.614942,128.3712701,,N,mjgm,,korea/mjgm/mshsmhme,효석문화마을 메밀음식거리
33.5154594,126.5269205,,N,mjgm,,korea/mjgm/mtcjhdjgr,청정흑돼지거리
33.2423009,126.5668389,,N,mjgm,,korea/mjgm/mtcsres,칠십리음식특화거리
37.7423387,126.4926078,,N,"sgjt', nal:'2",,korea/sgjt/cghpm,강화풍물시장
37.639179,126.4914444,,N,"sgjt', nal:'4",,korea/sgjt/cgsgs,길상공설시장
37.7166325,126.3906014,,N,"sgjt', nal:'1",,korea/sgjt/cnggs,내가공설시장
37.6333234,126.4183578,,N,"sgjt', nal:'5",,korea/sgjt/csbgs,상방공설시장
37.2027033,127.5457113,,N,"sgjt', nal:'1",,korea/sgjt/cgn,가남시장
37.8236629,126.9843088,,N,"sgjt', nal:'4",,korea/sgjt/cgb,가납시장
37.829393,127.5149784,,N,"sgjt', nal:'5",,korea/sgjt/cgpjg,가평정기5일시장
37.4087664,127.2570839,,N,"sgjt', nal:'3",,korea/sgjt/cga,경안시장
37.2807019,127.440463,,N,"sgjt', nal:'2",,korea/sgjt/cggjr,관고재래시장
38.1578277,127.2504399,,N,"sgjt', nal:'2",,korea/sgjt/cgigs,관인공설시장
37.7434757,127.1992052,,N,"sgjt', nal:'4",,korea/sgjt/cgrj,광릉장
37.7628048,126.7737735,,N,"sgjt', nal:'1",,korea/sgjt/cgcjr,금촌재래시장
37.6279223,126.7112928,,N,"sgjt', nal:'2",,korea/sgjt/ckp5ij,김포5일장
37.2094748,126.8171649,,N,"sgjt', nal:'1",,korea/sgjt/cny,남양시장
37.7855995,127.2270912,,N,"sgjt', nal:'1",,korea/sgjt/cnrgs,내리공설시장
37.6209628,126.8210796,,N,"sgjt', nal:'2",,korea/sgjt/csg5ij,능곡5일장
37.8434812,127.063455,,N,"sgjt', nal:'2",,korea/sgjt/cej,덕정시장
37.5415698,127.2063756,,N,"sgjt', nal:'4",,korea/sgjt/cdpms,덕풍민속5일장
37.5419706,127.2065479,,N,"sgjt', nal:'4",,korea/sgjt/cdpjr,덕풍재래시장
37.900427,127.0520765,,N,"sgjt', nal:'5",,korea/sgjt/cddck,동두천시 큰시장
37.7191422,126.6318457,,N,"sgjt', nal:'4",,korea/sgjt/cmg,마곡시장
37.6530061,127.3063292,,N,"sgjt', nal:'3",,korea/sgjt/cmsurj,마석우리장
37.4300327,127.1282573,,N,"sgjt', nal:'4",,korea/sgjt/cmrms,모란민속5일장
37.8568815,126.7842695,,N,"sgjt', nal:'4",,korea/sgjt/cmsji,문산제일시장
37.6774463,127.4919916,,N,"sgjt', nal:'1",,korea/sgjt/cmujg5,미원정기5일시장
37.1316887,126.9077506,,N,"sgjt', nal:'5",,korea/sgjt/cbab,발안시장
37.1647607,127.3769448,,N,"sgjt', nal:'1",,korea/sgjt/cba5ij,백암5일장
38.0318147,126.9140881,,N,"sgjt', nal:'3",,korea/sgjt/cbh5ij,백학5일장
37.7436321,126.8096629,,N,"sgjt', nal:'2",,korea/sgjt/cbicjh,봉일천 종합시장
37.2132491,126.7369335,,N,"sgjt', nal:'2",,korea/sgjt/csgb,사강시장
37.057852,127.0543846,,N,"sgjt', nal:'2",,korea/sgjt/csj,서정시장
37.0813326,127.0563483,,N,"sgjt', nal:'4",,korea/sgjt/csbb,송북시장
37.8272096,127.1486119,,N,"sgjt', nal:'4",,korea/sgjt/csuga,송우공설시장
37.8969149,126.9744733,,N,"sgjt', nal:'2",,korea/sgjt/cssb,신산시장
38.1840828,127.1068906,,N,"sgjt', nal:'1",,korea/sgjt/css5ij,신서5일장
37.8928324,127.2014359,,N,"sgjt', nal:'5",,korea/sgjt/csugss,신읍공설시장
37.0067414,127.2704103,,N,"sgjt', nal:'2",,korea/sgjt/cas5ij,안성5일장
36.9873154,126.9270131,,N,"sgjt', nal:'1",,korea/sgjt/caj,안중시장
37.6562615,126.6244909,,N,"sgjt', nal:'1",,korea/sgjt/cyg,양곡시장
37.4203322,127.7538771,,N,"sgjt', nal:'3",,korea/sgjt/cyd,양동시장
38.0018831,127.2435584,,N,"sgjt', nal:'4",,korea/sgjt/cymgs,양문공설시장
37.5445263,127.3199185,,N,"sgjt', nal:'1",,korea/sgjt/cys,양서시장
37.4907359,127.4928253,,N,"sgjt', nal:'3",,korea/sgjt/cyp,양평시장
38.0996539,127.0759007,,N,"sgjt', nal:'2",,korea/sgjt/cyc5ij,연천5일장
37.151081,127.0706768,,N,"sgjt', nal:'3",,korea/sgjt/cosja,오산중앙시장
38.0580511,127.012171,,N,"sgjt', nal:'3",,korea/sgjt/coj5ij,왕징 5일장
37.4850943,127.5912889,,N,"sgjt', nal:'5",,korea/sgjt/cymb,용문시장
37.2359582,127.2057164,,N,"sgjt', nal:'5",,korea/sgjt/cyi5ij,용인5일장
38.0912613,127.272536,,N,"sgjt', nal:'4",,korea/sgjt/cucgs,운천공설시장
38.0901498,127.2718684,,N,"sgjt', nal:'4",,korea/sgjt/cucjr,운천재래시장
38.035524,127.3671861,,N,"sgjt', nal:'3",,korea/sgjt/cidgs,이동공설시장
37.9564295,127.3168835,,N,"sgjt', nal:'2",,korea/sgjt/cif5ij,일동5일장
37.6836063,126.7732959,,N,"sgjt', nal:'3",,korea/sgjt/cis5,일산5시장
37.0930986,127.4777955,,N,"sgjt', nal:'3",,korea/sgjt/cij,일죽시장
37.7183363,127.1827464,,N,"sgjt', nal:'2",,korea/sgjt/cjhb,장현시장
37.1146841,127.6310638,,N,"sgjt', nal:'4",,korea/sgjt/cjhu,장호원재래시장
37.956573,126.916683,,N,"sgjt', nal:'5",,korea/sgjt/cjs5ij,적성5일장
38.024286,127.0671009,,N,"sgjt', nal:'4",,korea/sgjt/cjg5ij,전곡5일장
37.298531,127.6315032,,N,"sgjt', nal:'5",,korea/sgjt/cji,제일시장
37.0843649,126.8194645,,N,"sgjt', nal:'4",,korea/sgjt/cja,조암시장
37.4744716,127.6375948,,N,"sgjt', nal:'1",,korea/sgjt/cjj,지제시장
37.7346487,127.415895,,N,"sgjt', nal:'2",,korea/sgjt/ccpjg,청평정기5일장
36.9981556,127.0853222,,N,"sgjt', nal:'5",,korea/sgjt/ctb,통복시장
37.6914151,126.5994916,,N,"sgjt', nal:'3",,korea/sgjt/ctj,통진시장
36.9609653,127.0468968,,N,"sgjt', nal:'3",,korea/sgjt/cps,팽성시장
37.7191422,126.6318457,,N,"sgjt', nal:'4",,korea/sgjt/chs,하성시장
37.8195317,127.349631,,N,"sgjt', nal:'4",,korea/sgjt/chrjg,현리정기5일시장
36.4488836,127.4262379,,N,"sgjt', nal:'3",,korea/sgjt/estj,신탄진시장
36.3577545,127.3339396,,N,"sgjt', nal:'4",,korea/sgjt/eyssb,유성시장
36.6030538,126.5513311,,N,"sgjt', nal:'3",,korea/sgjt/egsjg,갈산정기시장
36.1555221,127.0129761,,N,"sgjt', nal:'4",,korea/sgjt/eggdh,강경대흥시장
36.7443418,126.7060923,,N,"sgjt', nal:'3",,korea/sgjt/egd,고덕시장
36.5490705,126.7745831,,N,"sgjt', nal:'3",,korea/sgjt/egsa,광시시장
36.504476,126.6248661,,N,"sgjt', nal:'4",,korea/sgjt/egcjg,광천정기시장
36.7870489,127.0077384,,N,"sgjt', nal:'5",,korea/sgjt/egga,권곡시장
36.4664346,127.282294,,N,"sgjt', nal:'2",,korea/sgjt/egndp,금남대평시장
36.1000174,127.4905088,,N,"sgjt', nal:'2",,korea/sgjt/egs5ij,금산5일장
36.9032928,126.6913246,,N,"sgjt', nal:'3",,korea/sgjt/egjs,기지시시장
36.2084399,127.0850692,,N,"sgjt', nal:'3",,korea/sgjt/ensgs,논산공설시장
36.8906624,126.6303205,,N,"sgjt', nal:'5",,korea/sgjt/edjjg,당진정기시장
36.7051212,126.6682372,,N,"sgjt', nal:'4",,korea/sgjt/eds,덕산시장
36.3494165,126.5967505,,N,"sgjt', nal:'3",,korea/sgjt/edb,동부시장
36.2675154,127.2734223,,N,"sgjt', nal:'4",,korea/sgjt/edgjr,두계재래시장
36.9295197,127.0360923,,N,"sgjt', nal:'2",,korea/sgjt/edp,둔포시장
36.1901099,127.4677603,,N,"sgjt', nal:'4",,korea/sgjt/emj,마전시장
36.7631093,127.298649,,N,"sgjt', nal:'1",,korea/sgjt/ebc,병천시장
36.5297676,127.3676611,,N,"sgjt', nal:'5",,korea/sgjt/ebgjr,부강재래시장
36.2812986,126.9075851,,N,"sgjt', nal:'5",,korea/sgjt/eby,부여시장
36.1389973,126.6039801,,N,"sgjt', nal:'4",,korea/sgjt/ebi,비인시장
36.4588095,127.1226862,,N,"sgjt', nal:'1",,korea/sgjt/ess,산성시장
36.687223,126.7412393,,N,"sgjt', nal:'2",,korea/sgjt/esg,삽교시장
36.9190529,127.1304569,,N,"sgjt', nal:'1",,korea/sgjt/esh,성환시장
36.6006149,127.2999161,,N,"sgjt', nal:'4",,korea/sgjt/esjjt,세종전통시장
36.8842604,126.7744419,,N,"sgjt', nal:'2",,korea/sgjt/esp,신평시장
36.1383538,127.2342837,,N,"sgjt', nal:'2",,korea/sgjt/eyc,양촌시장
36.1354612,126.8798365,,N,"sgjt', nal:'3",,korea/sgjt/eyh,양화시장
36.6867838,126.8302449,,N,"sgjt', nal:'3",,korea/sgjt/eyj,역전시장
